booking_id,accm_txn_complete_time
101396,6/10/2022
101397,6/11/2022
101398,6/12/2022
101399,6/13/2022
101400,6/14/2022
101401,6/15/2022
101402,6/16/2022
101403,5/17/2022
101404,5/18/2022
101405,5/19/2022
101406,5/20/2022
101407,5/21/2022
101408,5/22/2022
101409,5/23/2022
101410,5/24/2022
101411,5/25/2022
101412,5/26/2022
101413,5/27/2022
101414,5/28/2022
101415,5/29/2022
101416,5/30/2022
101417,5/31/2022
101418,6/1/2022
101419,6/2/2022
101420,6/3/2022
101421,6/4/2022
101422,6/5/2022
101423,6/6/2022
101424,6/7/2022
101425,6/8/2022
101426,6/9/2022
101427,6/10/2022
101428,6/11/2022
101429,6/12/2022
101430,6/13/2022
101431,6/14/2022
101432,6/15/2022
101433,6/16/2022
101434,5/17/2022
101435,5/18/2022
101436,5/19/2022
101437,5/20/2022
101438,5/21/2022
101439,5/22/2022
101440,5/23/2022
101441,5/24/2022
101442,5/25/2022
101443,5/26/2022
101444,5/27/2022
101445,5/28/2022
101446,5/29/2022
101447,5/30/2022
101448,5/31/2022
101449,6/1/2022
101450,6/2/2022
101451,6/3/2022
101452,6/4/2022
101453,6/5/2022
101454,6/6/2022
101455,6/7/2022
101456,6/8/2022
101457,6/9/2022
101458,6/10/2022
101459,6/11/2022
101460,6/12/2022
101461,6/13/2022
101462,6/14/2022
101463,6/15/2022
101464,6/16/2022
101465,5/17/2022
101466,5/18/2022
101467,5/19/2022
101468,5/20/2022
101469,5/21/2022
101470,5/22/2022
101471,5/23/2022
101472,5/24/2022
101473,5/25/2022
101474,5/26/2022
101475,5/27/2022
101476,5/28/2022
101477,5/29/2022
101478,5/30/2022
101479,5/31/2022
101480,6/1/2022
101481,6/2/2022
101482,6/3/2022
101483,6/4/2022
101484,6/5/2022
101485,6/6/2022
101486,6/7/2022
101487,6/8/2022
101488,6/9/2022
101489,6/10/2022
101490,6/11/2022
101491,6/12/2022
101492,6/13/2022
101493,6/14/2022
101494,6/15/2022
101495,6/16/2022
101496,5/16/2022
101497,5/17/2022
101498,5/18/2022
101499,5/19/2022
101500,5/20/2022
101501,5/21/2022
101502,5/22/2022
101503,5/23/2022
101504,5/24/2022
101505,5/25/2022
101506,5/26/2022
101507,5/27/2022
101508,5/28/2022
101509,5/29/2022
101510,5/30/2022
101511,5/31/2022
101512,6/1/2022
101513,6/2/2022
101514,6/3/2022
101515,6/4/2022
101516,6/5/2022
101517,6/6/2022
101518,6/7/2022
101519,6/8/2022
101520,6/9/2022
101521,6/10/2022
101522,6/11/2022
101523,6/12/2022
101524,6/13/2022
101525,6/14/2022
101526,6/15/2022
101527,6/16/2022
101528,5/17/2022
101529,5/18/2022
101530,5/19/2022
101531,5/20/2022
101532,5/21/2022
101533,5/22/2022
101534,5/23/2022
101535,5/24/2022
101536,5/25/2022
101537,5/26/2022
101538,5/27/2022
101539,5/28/2022
101540,5/29/2022
101541,5/30/2022
101542,5/31/2022
101543,6/1/2022
101544,6/2/2022
101545,6/3/2022
101546,6/4/2022
101547,6/5/2022
101548,6/6/2022
101549,6/7/2022
101550,6/8/2022
101551,6/9/2022
101552,6/10/2022
101553,6/11/2022
101554,6/12/2022
101555,6/13/2022
101556,6/14/2022
101557,6/15/2022
101558,6/16/2022
101559,5/17/2022
101560,5/18/2022
101561,5/19/2022
101562,5/20/2022
101563,5/21/2022
101564,5/22/2022
101565,5/23/2022
101566,5/24/2022
101567,5/25/2022
101568,5/26/2022
101569,5/27/2022
101570,5/28/2022
101571,5/29/2022
101572,5/30/2022
101573,5/31/2022
101574,6/1/2022
101575,6/2/2022
101576,6/3/2022
101577,6/4/2022
101578,6/5/2022
101579,6/6/2022
101580,6/7/2022
101581,6/8/2022
101582,6/9/2022
101583,6/10/2022
101584,6/11/2022
101585,6/12/2022
101586,6/13/2022
101587,6/14/2022
101588,6/15/2022
101589,6/16/2022
101590,5/17/2022
101591,5/18/2022
101592,5/19/2022
101593,5/20/2022
101594,5/21/2022
101595,5/22/2022
101596,5/23/2022
101597,5/24/2022
101598,5/25/2022
101599,5/26/2022
101600,5/27/2022
101601,5/28/2022
101602,5/29/2022
101603,5/30/2022
101604,5/31/2022
101605,6/1/2022
101606,6/2/2022
101607,6/3/2022
101608,6/4/2022
101609,6/5/2022
101610,6/6/2022
101611,6/7/2022
101612,6/8/2022
101613,6/9/2022
101614,6/10/2022
101615,6/11/2022
101616,6/12/2022
101617,6/13/2022
101618,6/14/2022
101619,6/15/2022
101620,6/16/2022
101621,5/17/2022
101622,5/18/2022
101623,5/19/2022
101624,5/20/2022
101625,5/21/2022
101626,5/22/2022
101627,5/23/2022
101628,5/24/2022
101629,5/25/2022
101630,5/26/2022
101631,5/27/2022
101632,5/28/2022
101633,5/29/2022
101634,5/30/2022
101635,5/31/2022
101636,6/1/2022
101637,6/2/2022
101638,6/3/2022
101639,6/4/2022
101640,6/5/2022
101641,6/6/2022
101642,6/7/2022
101643,6/8/2022
101644,6/9/2022
101645,6/10/2022
101646,6/11/2022
101647,6/12/2022
101648,6/13/2022
101649,6/14/2022
101650,6/15/2022
101651,6/16/2022
101652,5/17/2022
101653,5/18/2022
101654,5/19/2022
101655,5/20/2022
101656,5/21/2022
101657,5/22/2022
101658,5/23/2022
101659,5/24/2022
101660,5/25/2022
101661,5/26/2022
101662,5/27/2022
101663,5/28/2022
101664,5/29/2022
101665,5/30/2022
101666,5/31/2022
101667,6/1/2022
101668,6/2/2022
101669,6/3/2022
101670,6/4/2022
101671,6/5/2022
101672,6/6/2022
101673,6/7/2022
101674,6/8/2022
101675,6/9/2022
101676,6/10/2022
101677,6/11/2022
101678,6/12/2022
101679,6/13/2022
101680,6/14/2022
101681,6/15/2022
101682,6/16/2022
101683,5/16/2022
101684,5/17/2022
101685,5/18/2022
101686,5/19/2022
101687,5/20/2022
101688,5/21/2022
101689,5/22/2022
101690,5/23/2022
101691,5/24/2022
101692,5/25/2022
101693,5/26/2022
101694,5/27/2022
101695,5/28/2022
101696,5/29/2022
101697,5/30/2022
101698,5/31/2022
101699,6/1/2022
101700,6/2/2022
101701,6/3/2022
101702,6/4/2022
101703,6/5/2022
101704,6/6/2022
101705,6/7/2022
101706,6/8/2022
101707,6/9/2022
101708,6/10/2022
101709,6/11/2022
101710,6/12/2022
101711,6/13/2022
101712,6/14/2022
101713,6/15/2022
101714,6/16/2022
101715,5/17/2022
101716,5/18/2022
101717,5/19/2022
101718,5/20/2022
101719,5/21/2022
101720,5/22/2022
101721,5/23/2022
101722,5/24/2022
101723,5/25/2022
101724,5/26/2022
101725,5/27/2022
101726,5/28/2022
101727,5/29/2022
101728,5/30/2022
101729,5/31/2022
101730,6/1/2022
101731,6/2/2022
101732,6/3/2022
101733,6/4/2022
101734,6/5/2022
101735,6/6/2022
101736,6/7/2022
101737,6/8/2022
101738,6/9/2022
101739,6/10/2022
101740,6/11/2022
101741,6/12/2022
101742,6/13/2022
101743,6/14/2022
101744,6/15/2022
101745,6/16/2022
101746,5/17/2022
101747,5/18/2022
101748,5/19/2022
101749,5/20/2022
101750,5/21/2022
101751,5/22/2022
101752,5/23/2022
101753,5/24/2022
101754,5/25/2022
101755,5/26/2022
101756,5/27/2022
101757,5/28/2022
101758,5/29/2022
101759,5/30/2022
101760,5/31/2022
101761,6/1/2022
101762,6/2/2022
101763,6/3/2022
101764,6/4/2022
101765,6/5/2022
101766,6/6/2022
101767,6/7/2022
101768,6/8/2022
101769,6/9/2022
101770,6/10/2022
101771,6/11/2022
101772,6/12/2022
101773,6/13/2022
101774,6/14/2022
101775,6/15/2022
101776,6/16/2022
101777,5/17/2022
101778,5/18/2022
101779,5/19/2022
101780,5/20/2022
101781,5/21/2022
101782,5/22/2022
101783,5/23/2022
101784,5/24/2022
101785,5/25/2022
101786,5/26/2022
101787,5/27/2022
101788,5/28/2022
101789,5/29/2022
101790,5/30/2022
101791,5/31/2022
101792,6/1/2022
101793,6/2/2022
101794,6/3/2022
101795,6/4/2022
101796,6/5/2022
101797,6/6/2022
101798,6/7/2022
101799,6/8/2022
101800,6/9/2022
101801,6/10/2022
101802,6/11/2022
101803,6/12/2022
101804,6/13/2022
101805,6/14/2022
101806,6/15/2022
101807,6/16/2022
101808,5/17/2022
101809,5/18/2022
101810,5/19/2022
101811,5/20/2022
101812,5/21/2022
101813,5/22/2022
101814,5/23/2022
101815,5/24/2022
101816,5/25/2022
101817,5/26/2022
101818,5/27/2022
101819,5/28/2022
101820,5/29/2022
101821,5/30/2022
101822,5/31/2022
101823,6/1/2022
101824,6/2/2022
101825,6/3/2022
101826,6/4/2022
101827,6/5/2022
101828,6/6/2022
101829,6/7/2022
101830,6/8/2022
101831,6/9/2022
101832,6/10/2022
101833,6/11/2022
101834,6/12/2022
101835,6/13/2022
101836,6/14/2022
101837,6/15/2022
101838,6/16/2022
101839,5/17/2022
101840,5/18/2022
101841,5/19/2022
101842,5/20/2022
101843,5/21/2022
101844,5/22/2022
101845,5/23/2022
101846,5/24/2022
101847,5/25/2022
101848,5/26/2022
101849,5/27/2022
101850,5/28/2022
101851,5/29/2022
101852,5/30/2022
101853,5/31/2022
101854,6/1/2022
101855,6/2/2022
101856,6/3/2022
101857,6/4/2022
101858,6/5/2022
101859,6/6/2022
101860,6/7/2022
101861,6/8/2022
101862,6/9/2022
101863,6/10/2022
101864,6/11/2022
101865,6/12/2022
101866,6/13/2022
101867,6/14/2022
101868,6/15/2022
101869,6/16/2022
101870,5/16/2022
101871,5/17/2022
101872,5/18/2022
101873,5/19/2022
101874,5/20/2022
101875,5/21/2022
101876,5/22/2022
101877,5/23/2022
101878,5/24/2022
101879,5/25/2022
101880,5/26/2022
101881,5/27/2022
101882,5/28/2022
101883,5/29/2022
101884,5/30/2022
101885,5/31/2022
101886,6/1/2022
101887,6/2/2022
101888,6/3/2022
101889,6/4/2022
101890,6/5/2022
101891,6/6/2022
101892,6/7/2022
101893,6/8/2022
101894,6/9/2022
101895,6/10/2022
101896,6/11/2022
101897,6/12/2022
101898,6/13/2022
101899,6/14/2022
101900,6/15/2022
101901,6/16/2022
101902,5/17/2022
101903,5/18/2022
101904,5/19/2022
101905,5/20/2022
101906,5/21/2022
101907,5/22/2022
101908,5/23/2022
101909,5/24/2022
101910,5/25/2022
101911,5/26/2022
101912,5/27/2022
101913,5/28/2022
101914,5/29/2022
101915,5/30/2022
101916,5/31/2022
101917,6/1/2022
101918,6/2/2022
101919,6/3/2022
101920,6/4/2022
101921,6/5/2022
101922,6/6/2022
101923,6/7/2022
101924,6/8/2022
101925,6/9/2022
101926,6/10/2022
101927,6/11/2022
101928,6/12/2022
101929,6/13/2022
101930,6/14/2022
101931,6/15/2022
101932,6/16/2022
101933,5/17/2022
101934,5/18/2022
101935,5/19/2022
101936,5/20/2022
101937,5/21/2022
101938,5/22/2022
101939,5/23/2022
101940,5/24/2022
101941,5/25/2022
101942,5/26/2022
101943,5/27/2022
101944,5/28/2022
101945,5/29/2022
101946,5/30/2022
101947,5/31/2022
101948,6/1/2022
101949,6/2/2022
101950,6/3/2022
101951,6/4/2022
101952,6/5/2022
101953,6/6/2022
101954,6/7/2022
101955,6/8/2022
101956,6/9/2022
101957,6/10/2022
101958,6/11/2022
101959,6/12/2022
101960,6/13/2022
101961,6/14/2022
101962,6/15/2022
101963,6/16/2022
101964,5/17/2022
101965,5/18/2022
101966,5/19/2022
101967,5/20/2022
101968,5/21/2022
101969,5/22/2022
101970,5/23/2022
101971,5/24/2022
101972,5/25/2022
101973,5/26/2022
101974,5/27/2022
101975,5/28/2022
101976,5/29/2022
101977,5/30/2022
101978,5/31/2022
101979,6/1/2022
101980,6/2/2022
101981,6/3/2022
101982,6/4/2022
101983,6/5/2022
101984,6/6/2022
101985,6/7/2022
101986,6/8/2022
101987,6/9/2022
101988,6/10/2022
101989,6/11/2022
101990,6/12/2022
101991,6/13/2022
101992,6/14/2022
101993,6/15/2022
101994,6/16/2022
101995,5/17/2022
101996,5/18/2022
101997,5/19/2022
101998,5/20/2022
101999,5/21/2022
102000,5/22/2022
102001,5/23/2022
102002,5/24/2022
102003,5/25/2022
102004,5/26/2022
102005,5/27/2022
102006,5/28/2022
102007,5/29/2022
102008,5/30/2022
102009,5/31/2022
102010,6/1/2022
102011,6/2/2022
102012,6/3/2022
102013,6/4/2022
102014,6/5/2022
102015,6/6/2022
102016,6/7/2022
102017,6/8/2022
102018,6/9/2022
102019,6/10/2022
102020,6/11/2022
102021,6/12/2022
102022,6/13/2022
102023,6/14/2022
102024,6/15/2022
102025,6/16/2022
102026,5/17/2022
102027,5/18/2022
102028,5/19/2022
102029,5/20/2022
102030,5/21/2022
102031,5/22/2022
102032,5/23/2022
102033,5/24/2022
102034,5/25/2022
102035,5/26/2022
102036,5/27/2022
102037,5/28/2022
102038,5/29/2022
102039,5/30/2022
102040,5/31/2022
102041,6/1/2022
102042,6/2/2022
102043,6/3/2022
102044,6/4/2022
102045,6/5/2022
102046,6/6/2022
102047,6/7/2022
102048,6/8/2022
102049,6/9/2022
102050,6/10/2022
102051,6/11/2022
102052,6/12/2022
102053,6/13/2022
102054,6/14/2022
102055,6/15/2022
102056,6/16/2022
102057,5/16/2022
102058,5/17/2022
102059,5/18/2022
102060,5/19/2022
102061,5/20/2022
102062,5/21/2022
102063,5/22/2022
102064,5/23/2022
102065,5/24/2022
102066,5/25/2022
102067,5/26/2022
102068,5/27/2022
102069,5/28/2022
102070,5/29/2022
102071,5/30/2022
102072,5/31/2022
102073,6/1/2022
102074,6/2/2022
102075,6/3/2022
102076,6/4/2022
102077,6/5/2022
102078,6/6/2022
102079,6/7/2022
102080,6/8/2022
102081,6/9/2022
102082,6/10/2022
102083,6/11/2022
102084,6/12/2022
102085,6/13/2022
102086,6/14/2022
102087,6/15/2022
102088,6/16/2022
102089,5/17/2022
102090,5/18/2022
102091,5/19/2022
102092,5/20/2022
102093,5/21/2022
102094,5/22/2022
102095,5/23/2022
102096,5/24/2022
102097,5/25/2022
102098,5/26/2022
102099,5/27/2022
102100,5/28/2022
102101,5/29/2022
102102,5/30/2022
102103,5/31/2022
102104,6/1/2022
102105,6/2/2022
102106,6/3/2022
102107,6/4/2022
102108,6/5/2022
102109,6/6/2022
102110,6/7/2022
102111,6/8/2022
102112,6/9/2022
102113,6/10/2022
102114,6/11/2022
102115,6/12/2022
102116,6/13/2022
102117,6/14/2022
102118,6/15/2022
102119,6/16/2022
102120,5/17/2022
102121,5/18/2022
102122,5/19/2022
102123,5/20/2022
102124,5/21/2022
102125,5/22/2022
102126,5/23/2022
102127,5/24/2022
102128,5/25/2022
102129,5/26/2022
102130,5/27/2022
102131,5/28/2022
102132,5/29/2022
102133,5/30/2022
102134,5/31/2022
102135,6/1/2022
102136,6/2/2022
102137,6/3/2022
102138,6/4/2022
102139,6/5/2022
102140,6/6/2022
102141,6/7/2022
102142,6/8/2022
102143,6/9/2022
102144,6/10/2022
102145,6/11/2022
102146,6/12/2022
102147,6/13/2022
102148,6/14/2022
102149,6/15/2022
102150,6/16/2022
102151,5/17/2022
102152,5/18/2022
102153,5/19/2022
102154,5/20/2022
102155,5/21/2022
102156,5/22/2022
102157,5/23/2022
102158,5/24/2022
102159,5/25/2022
102160,5/26/2022
102161,5/27/2022
102162,5/28/2022
102163,5/29/2022
102164,5/30/2022
102165,5/31/2022
102166,6/1/2022
102167,6/2/2022
102168,6/3/2022
102169,6/4/2022
102170,6/5/2022
102171,6/6/2022
102172,6/7/2022
102173,6/8/2022
102174,6/9/2022
102175,6/10/2022
102176,6/11/2022
102177,6/12/2022
102178,6/13/2022
102179,6/14/2022
102180,6/15/2022
102181,6/16/2022
102182,5/17/2022
102183,5/18/2022
102184,5/19/2022
102185,5/20/2022
102186,5/21/2022
102187,5/22/2022
102188,5/23/2022
102189,5/24/2022
102190,5/25/2022
102191,5/26/2022
102192,5/27/2022
102193,5/28/2022
102194,5/29/2022
102195,5/30/2022
102196,5/31/2022
102197,6/1/2022
102198,6/2/2022
102199,6/3/2022
102200,6/4/2022
102201,6/5/2022
102202,6/6/2022
102203,6/7/2022
102204,6/8/2022
102205,6/9/2022
102206,6/10/2022
102207,6/11/2022
102208,6/12/2022
102209,6/13/2022
102210,6/14/2022
102211,6/15/2022
102212,6/16/2022
102213,5/17/2022
102214,5/18/2022
102215,5/19/2022
102216,5/20/2022
102217,5/21/2022
102218,5/22/2022
102219,5/23/2022
102220,5/24/2022
102221,5/25/2022
102222,5/26/2022
102223,5/27/2022
102224,5/28/2022
102225,5/29/2022
102226,5/30/2022
102227,5/31/2022
102228,6/1/2022
102229,6/2/2022
102230,6/3/2022
102231,6/4/2022
102232,6/5/2022
102233,6/6/2022
102234,6/7/2022
102235,6/8/2022
102236,6/9/2022
102237,6/10/2022
102238,6/11/2022
102239,6/12/2022
102240,6/13/2022
102241,6/14/2022
102242,6/15/2022
102243,6/16/2022
102244,5/16/2022
102245,5/17/2022
102246,5/18/2022
102247,5/19/2022
102248,5/20/2022
102249,5/21/2022
102250,5/22/2022
102251,5/23/2022
102252,5/24/2022
102253,5/25/2022
102254,5/26/2022
102255,5/27/2022
102256,5/28/2022
102257,5/29/2022
102258,5/30/2022
102259,5/31/2022
102260,6/1/2022
102261,6/2/2022
102262,6/3/2022
102263,6/4/2022
102264,6/5/2022
102265,6/6/2022
102266,6/7/2022
102267,6/8/2022
102268,6/9/2022
102269,6/10/2022
102270,6/11/2022
102271,6/12/2022
102272,6/13/2022
102273,6/14/2022
102274,6/15/2022
102275,6/16/2022
102276,5/17/2022
102277,5/18/2022
102278,5/19/2022
102279,5/20/2022
102280,5/21/2022
102281,5/22/2022
102282,5/23/2022
102283,5/24/2022
102284,5/25/2022
102285,5/26/2022
102286,5/27/2022
102287,5/28/2022
102288,5/29/2022
102289,5/30/2022
102290,5/31/2022
102291,6/1/2022
102292,6/2/2022
102293,6/3/2022
102294,6/4/2022
102295,6/5/2022
102296,6/6/2022
102297,6/7/2022
102298,6/8/2022
102299,6/9/2022
102300,6/10/2022
102301,6/11/2022
102302,6/12/2022
102303,6/13/2022
102304,6/14/2022
102305,6/15/2022
102306,6/16/2022
102307,5/17/2022
102308,5/18/2022
102309,5/19/2022
102310,5/20/2022
102311,5/21/2022
102312,5/22/2022
102313,5/23/2022
102314,5/24/2022
102315,5/25/2022
102316,5/26/2022
102317,5/27/2022
102318,5/28/2022
102319,5/29/2022
102320,5/30/2022
102321,5/31/2022
102322,6/1/2022
102323,6/2/2022
102324,6/3/2022
102325,6/4/2022
102326,6/5/2022
102327,6/6/2022
102328,6/7/2022
102329,6/8/2022
102330,6/9/2022
102331,6/10/2022
102332,6/11/2022
102333,6/12/2022
102334,6/13/2022
102335,6/14/2022
102336,6/15/2022
102337,6/16/2022
102338,5/17/2022
102339,5/18/2022
102340,5/19/2022
102341,5/20/2022
102342,5/21/2022
102343,5/22/2022
102344,5/23/2022
102345,5/24/2022
102346,5/25/2022
102347,5/26/2022
102348,5/27/2022
102349,5/28/2022
102350,5/29/2022
102351,5/30/2022
102352,5/31/2022
102353,6/1/2022
102354,6/2/2022
102355,6/3/2022
102356,6/4/2022
102357,6/5/2022
102358,6/6/2022
102359,6/7/2022
102360,6/8/2022
102361,6/9/2022
102362,6/10/2022
102363,6/11/2022
102364,6/12/2022
102365,6/13/2022
102366,6/14/2022
102367,6/15/2022
102368,6/16/2022
102369,5/17/2022
102370,5/18/2022
102371,5/19/2022
102372,5/20/2022
102373,5/21/2022
102374,5/22/2022
102375,5/23/2022
102376,5/24/2022
102377,5/25/2022
102378,5/26/2022
102379,5/27/2022
102380,5/28/2022
102381,5/29/2022
102382,5/30/2022
102383,5/31/2022
102384,6/1/2022
102385,6/2/2022
102386,6/3/2022
102387,6/4/2022
102388,6/5/2022
102389,6/6/2022
102390,6/7/2022
102391,6/8/2022
102392,6/9/2022
102393,6/10/2022
102394,6/11/2022
102395,6/12/2022
102396,6/13/2022
102397,6/14/2022
102398,6/15/2022
102399,6/16/2022
102400,5/17/2022
102401,5/18/2022
102402,5/19/2022
102403,5/20/2022
102404,5/21/2022
102405,5/22/2022
102406,5/23/2022
102407,5/24/2022
102408,5/25/2022
102409,5/26/2022
102410,5/27/2022
102411,5/28/2022
102412,5/29/2022
102413,5/30/2022
102414,5/31/2022
102415,6/1/2022
102416,6/2/2022
102417,6/3/2022
102418,6/4/2022
102419,6/5/2022
102420,6/6/2022
102421,6/7/2022
102422,6/8/2022
102423,6/9/2022
102424,6/10/2022
102425,6/11/2022
102426,6/12/2022
102427,6/13/2022
102428,6/14/2022
102429,6/15/2022
102430,6/16/2022
102431,5/16/2022
102432,5/17/2022
102433,5/18/2022
102434,5/19/2022
102435,5/20/2022
102436,5/21/2022
102437,5/22/2022
102438,5/23/2022
102439,5/24/2022
102440,5/25/2022
102441,5/26/2022
102442,5/27/2022
102443,5/28/2022
102444,5/29/2022
102445,5/30/2022
102446,5/31/2022
102447,6/1/2022
102448,6/2/2022
102449,6/3/2022
102450,6/4/2022
102451,6/5/2022
102452,6/6/2022
102453,6/7/2022
102454,6/8/2022
102455,6/9/2022
102456,6/10/2022
102457,6/11/2022
102458,6/12/2022
102459,6/13/2022
102460,6/14/2022
102461,6/15/2022
102462,6/16/2022
102463,5/17/2022
102464,5/18/2022
102465,5/19/2022
102466,5/20/2022
102467,5/21/2022
102468,5/22/2022
102469,5/23/2022
102470,5/24/2022
102471,5/25/2022
102472,5/26/2022
102473,5/27/2022
102474,5/28/2022
102475,5/29/2022
102476,5/30/2022
102477,5/31/2022
102478,6/1/2022
102479,6/2/2022
102480,6/3/2022
102481,6/4/2022
102482,6/5/2022
102483,6/6/2022
102484,6/7/2022
102485,6/8/2022
102486,6/9/2022
102487,6/10/2022
102488,6/11/2022
102489,6/12/2022
102490,6/13/2022
102491,6/14/2022
102492,6/15/2022
102493,6/16/2022
102494,5/17/2022
102495,5/18/2022
102496,5/19/2022
102497,5/20/2022
102498,5/21/2022
102499,5/22/2022
102500,5/23/2022
102501,5/24/2022
102502,5/25/2022
102503,5/26/2022
102504,5/27/2022
102505,5/28/2022
102506,5/29/2022
102507,5/30/2022
102508,5/31/2022
102509,6/1/2022
102510,6/2/2022
102511,6/3/2022
102512,6/4/2022
102513,6/5/2022
102514,6/6/2022
102515,6/7/2022
102516,6/8/2022
102517,6/9/2022
102518,6/10/2022
102519,6/11/2022
102520,6/12/2022
102521,6/13/2022
102522,6/14/2022
102523,6/15/2022
102524,6/16/2022
102525,5/17/2022
102526,5/18/2022
102527,5/19/2022
102528,5/20/2022
102529,5/21/2022
102530,5/22/2022
102531,5/23/2022
102532,5/24/2022
102533,5/25/2022
102534,5/26/2022
102535,5/27/2022
102536,5/28/2022
102537,5/29/2022
102538,5/30/2022
