booking_id,listinng_id,is_canceled,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,reservation_status,reservation_status_date,customer_id
100337,5049582,1,2016-02-12,0,2,2,0,0,Canceled,2015-12-11,108056
100338,12209339,1,2016-02-12,0,2,2,0,0,Canceled,2016-01-28,101503
100339,8981656,1,2016-02-12,0,2,2,0,0,Canceled,2016-01-26,106941
100340,13110347,1,2016-02-12,0,2,2,0,0,Canceled,2016-01-26,107936
100341,9833460,1,2016-02-12,0,2,2,0,0,Canceled,2016-01-26,105187
100342,8801250,0,2016-02-12,0,2,2,0,0,Check-Out,2016-02-14,109239
100343,11553697,0,2016-02-12,0,2,2,0,0,Check-Out,2016-02-14,109927
100344,13110084,1,2016-02-12,0,2,2,0,0,Canceled,2016-02-05,104146
100345,14682931,1,2016-02-12,0,2,2,0,0,Canceled,2016-02-05,105032
100346,6425318,1,2016-02-12,0,2,2,0,0,Canceled,2016-02-05,111008
100347,2378421,1,2016-02-12,0,2,2,0,0,Canceled,2015-12-11,114810
100348,2443944,1,2016-02-12,0,2,2,0,0,Canceled,2015-12-11,103387
100349,14683493,1,2016-02-12,0,2,2,0,0,Canceled,2015-12-11,100398
100350,12949270,1,2016-02-12,0,2,2,0,0,Canceled,2016-02-05,111948
100351,12781774,1,2016-02-12,0,2,2,0,0,Canceled,2016-01-26,107639
100352,8226982,1,2016-02-12,0,2,2,0,0,Canceled,2016-01-26,111391
100353,5212321,1,2016-02-12,0,2,2,0,0,Canceled,2016-01-26,100349
100354,4339392,0,2016-02-12,0,2,2,0,0,Check-Out,2016-02-14,111516
100355,12191871,0,2016-02-12,0,2,2,0,0,Check-Out,2016-02-14,109912
100356,12190053,0,2016-02-12,0,2,3,0,0,Check-Out,2016-02-14,107314
100357,6764572,0,2016-02-12,0,2,1,0,0,Check-Out,2016-02-14,110732
100358,8521792,1,2016-02-12,0,2,2,0,0,Canceled,2016-02-10,111565
100359,4065322,1,2016-02-12,0,2,2,0,0,Canceled,2016-02-05,113336
100360,12209147,1,2016-02-12,0,2,2,0,0,Canceled,2016-02-05,105131
100361,14501824,1,2016-02-12,0,2,2,0,0,Canceled,2016-02-05,107280
100362,12274601,1,2016-02-12,0,2,2,0,0,Canceled,2015-12-28,108693
100363,4457943,1,2016-02-12,0,2,2,0,0,Canceled,2015-12-11,107388
100364,9865550,1,2016-02-12,0,2,2,0,0,Canceled,2015-12-11,107705
100365,4838985,1,2016-02-12,0,2,2,0,0,Canceled,2015-12-11,114250
100366,197972,1,2016-02-12,1,2,2,0,0,Canceled,2016-02-08,103654
100367,10749312,1,2016-02-12,1,2,2,0,0,Canceled,2016-01-19,110453
100368,1115394,0,2016-02-12,1,2,2,0,0,Check-Out,2016-02-15,114090
100369,5702292,1,2016-02-13,0,1,2,0,0,Canceled,2016-02-10,105709
100370,4015972,1,2016-02-13,0,1,2,0,0,Canceled,2016-02-13,111579
100371,2295530,1,2016-02-13,0,1,2,1,0,Canceled,2016-02-13,106216
100372,5882411,1,2016-02-13,0,1,2,0,0,Canceled,2016-01-16,111617
100373,6914622,1,2016-02-13,0,1,2,0,0,Canceled,2016-02-11,104196
100374,13697486,1,2016-02-13,1,1,2,0,0,Canceled,2016-02-01,112625
100375,14254537,0,2016-02-13,2,5,2,0,0,Check-Out,2016-02-20,110050
100376,13041752,0,2016-02-13,2,5,2,0,0,Check-Out,2016-02-20,100547
100377,4538423,1,2016-02-13,6,15,2,2,0,Canceled,2016-01-18,114500
100378,1885386,1,2016-02-14,1,0,2,0,0,Canceled,2016-01-27,113645
100379,115936,0,2016-02-14,1,0,1,0,0,Check-Out,2016-02-15,107834
100380,8275122,1,2016-02-14,1,0,2,0,0,No-Show,2016-02-14,114152
100381,2798787,1,2016-02-14,1,0,2,0,0,Canceled,2016-02-13,108944
100382,9110588,1,2016-02-14,2,1,2,0,0,Canceled,2016-02-06,104972
100383,2950175,1,2016-02-14,2,2,2,0,0,Canceled,2016-01-14,114884
100384,5293067,1,2016-02-14,2,2,2,0,0,Canceled,2016-01-25,111794
100385,13829133,1,2016-02-14,2,2,3,1,0,Canceled,2016-01-14,108576
100386,14161407,1,2016-02-14,2,2,2,2,0,Canceled,2016-01-04,102547
100387,11912139,1,2016-02-14,2,2,2,0,0,Canceled,2015-11-02,114692
100388,2933661,0,2016-02-14,2,4,2,1,0,Check-Out,2016-02-20,113786
100389,1803138,1,2016-02-15,0,0,0,0,0,Canceled,2016-02-15,114342
100390,11397952,1,2016-02-15,1,0,2,0,0,Canceled,2015-12-04,106706
100391,50032,0,2016-02-15,1,1,2,0,0,Check-Out,2016-02-17,104661
100392,6390634,0,2016-02-15,1,1,2,0,0,Check-Out,2016-02-17,104524
100393,6291807,1,2016-02-15,1,3,2,2,0,Canceled,2016-02-15,104861
100394,1949996,1,2016-02-15,1,5,2,0,0,Canceled,2015-08-17,106050
100395,8634599,0,2016-02-15,1,5,2,0,0,Check-Out,2016-02-21,101018
100396,11370704,0,2016-02-15,1,5,2,1,0,Check-Out,2016-02-21,113856
100397,1704090,1,2016-02-15,2,5,2,0,0,Canceled,2016-02-11,103332
100398,1187188,1,2016-02-15,3,6,2,0,0,Canceled,2015-11-10,106004
100399,903598,0,2016-02-16,2,6,2,0,0,Check-Out,2016-02-24,105015
100400,9903,0,2016-02-16,2,7,2,0,0,Check-Out,2016-02-25,102512
100401,14444280,0,2016-02-17,0,2,2,0,0,Check-Out,2016-02-19,108334
100402,12379725,1,2016-02-17,0,4,2,0,0,Canceled,2015-12-31,100220
100403,7225376,1,2016-02-17,0,3,2,0,0,Canceled,2015-12-20,108833
100404,5660081,1,2016-02-17,2,6,2,0,0,Canceled,2016-02-01,106074
100405,13968660,1,2016-02-18,0,1,2,0,0,Canceled,2016-01-25,113693
100406,1426711,1,2016-02-19,0,2,2,0,0,Canceled,2016-02-19,106609
100407,5510597,1,2016-02-19,0,2,2,0,0,Canceled,2016-02-01,109551
100408,12849985,1,2016-02-19,0,2,2,0,0,Canceled,2016-02-19,109698
100409,12320063,1,2016-02-19,0,2,2,0,0,No-Show,2016-02-19,104066
100410,4823089,1,2016-02-19,0,2,2,0,0,Canceled,2016-02-18,110126
100411,7871576,1,2016-02-19,2,3,3,0,0,Canceled,2016-02-19,111104
100412,5904992,0,2016-02-19,2,5,1,0,0,Check-Out,2016-02-26,113374
100413,5222368,0,2016-02-19,2,5,2,0,0,Check-Out,2016-02-26,113843
100414,66288,0,2016-02-19,2,5,1,0,0,Check-Out,2016-02-26,111455
100415,11313921,1,2016-02-19,0,2,2,0,0,Canceled,2016-02-10,101369
100416,6629929,1,2016-02-20,0,1,2,0,0,Canceled,2016-01-23,101148
100417,12074204,1,2016-02-20,0,1,2,0,0,No-Show,2016-02-20,104640
100418,4160585,1,2016-02-20,0,1,2,0,0,No-Show,2016-02-20,107262
100419,13391024,1,2016-02-20,0,1,2,1,0,Canceled,2016-02-04,100862
100420,195515,1,2016-02-20,2,1,2,0,0,Canceled,2016-02-08,107421
100421,13565466,0,2016-02-20,2,1,2,0,0,Check-Out,2016-02-23,106335
100422,130552,1,2016-02-20,2,5,2,0,0,Canceled,2016-01-04,112861
100423,5832127,0,2016-02-20,4,10,2,0,0,Check-Out,2016-03-05,106572
100424,9710999,0,2016-02-20,4,10,2,0,0,Check-Out,2016-03-05,105341
100425,12517081,1,2016-02-21,2,1,2,0,0,Canceled,2016-02-17,106496
100426,13531200,1,2016-02-21,2,3,3,1,0,Canceled,2016-02-10,101168
100427,11861063,1,2016-02-21,2,4,3,1,0,Canceled,2016-02-10,101015
100428,12089399,1,2016-02-21,2,5,2,0,0,Canceled,2016-01-20,103982
100429,5453775,1,2016-02-22,1,0,1,0,0,Canceled,2016-02-22,113168
100430,12497846,1,2016-02-22,1,1,2,0,0,Canceled,2016-01-29,109299
100431,14137262,1,2016-02-22,1,1,2,0,0,Canceled,2016-01-29,103081
100432,5526487,0,2016-02-22,1,4,2,0,0,Check-Out,2016-02-27,107574
100433,14398508,0,2016-02-22,3,7,1,0,0,Check-Out,2016-03-03,108340
100434,1373520,0,2016-02-22,3,7,1,0,0,Check-Out,2016-03-03,108592
100435,6387077,1,2016-02-23,0,3,2,1,0,Canceled,2016-02-10,111809
100436,13037372,1,2016-02-23,0,3,2,2,0,Canceled,2016-01-28,108628
100437,1471308,1,2016-02-24,0,1,1,0,0,Canceled,2016-02-16,107010
100438,13521713,1,2016-02-24,0,2,2,2,0,Canceled,2016-02-22,102428
100439,848152,1,2016-02-24,0,4,1,0,0,Canceled,2016-02-09,110668
100440,7008455,1,2016-02-25,0,2,2,1,0,No-Show,2016-02-25,112125
100441,11006149,1,2016-02-25,0,2,2,1,0,No-Show,2016-02-25,103213
100442,12102482,1,2016-02-25,1,3,2,0,0,Canceled,2016-02-15,106450
100443,6744795,1,2016-02-25,2,7,2,2,0,Canceled,2016-01-19,114554
100444,3659917,0,2016-02-25,8,20,2,0,0,Check-Out,2016-03-24,106491
100445,14854671,1,2016-02-26,0,1,2,0,0,Canceled,2016-01-04,109306
100446,1092093,1,2016-02-26,0,1,2,0,0,Canceled,2016-01-04,109354
100447,10051003,1,2016-02-26,0,2,2,2,0,Canceled,2016-02-15,113808
100448,11219568,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-22,105261
100449,1471373,1,2016-02-26,1,2,2,0,0,Canceled,2016-02-02,105933
100450,13888974,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,106390
100451,9428208,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,104934
100452,13233250,1,2016-02-26,1,2,2,0,0,Canceled,2016-02-21,104171
100453,9710673,1,2016-02-26,1,2,2,1,0,Canceled,2016-01-23,102277
100454,8973362,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,111131
100455,10153739,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,100508
100456,2754149,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,103088
100457,12707324,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,113030
100458,14442333,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,100833
100459,9824155,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,106272
100460,13624971,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,100913
100461,9626892,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,113048
100462,7562235,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,100705
100463,10478553,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,114515
100464,14854164,1,2016-02-26,1,2,1,0,0,Canceled,2015-12-26,103124
100465,14196983,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,107026
100466,6611126,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,113240
100467,5267396,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,107840
100468,8184662,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,109846
100469,12264207,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,103770
100470,14685769,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,101746
100471,14867747,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,109910
100472,13081347,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,105138
100473,6118583,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,108378
100474,6990023,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,100352
100475,14670311,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,104218
100476,10328539,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-22,114521
100477,14668008,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,103931
100478,10131503,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,110894
100479,7280665,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,113630
100480,10153536,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,113287
100481,12359031,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,107665
100482,13000520,1,2016-02-26,1,2,2,0,0,Canceled,2016-01-21,104915
100483,7050397,0,2016-02-26,2,5,1,0,0,Check-Out,2016-03-04,110357
100484,4687499,1,2016-02-26,2,7,2,0,0,Canceled,2016-01-05,103034
100485,4625517,1,2016-02-26,2,7,2,0,0,Canceled,2015-10-30,108486
100486,5412487,1,2016-02-26,2,7,2,0,0,Canceled,2016-01-05,114869
100487,13062783,1,2016-02-27,0,1,2,0,0,Canceled,2015-12-26,105879
100488,7868931,1,2016-02-27,0,1,2,0,0,Canceled,2016-02-25,102246
100489,8442314,1,2016-02-27,0,1,2,0,0,Canceled,2016-02-27,111179
100490,12357955,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,109256
100491,12750816,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,112518
100492,8015793,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,105573
100493,9998187,1,2016-02-27,1,1,2,0,0,Canceled,2016-01-11,115025
100494,14336348,1,2016-02-27,1,1,2,0,0,Canceled,2016-02-02,101664
100495,4493030,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,109030
100496,13525610,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,106681
100497,14339562,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,102993
100498,14110186,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,104732
100499,4787213,1,2016-02-27,1,1,2,0,0,Canceled,2016-02-24,112561
100500,13658697,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,102526
100501,8539551,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,106023
100502,9407895,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,110067
100503,13651290,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,107965
100504,3198169,1,2016-02-27,1,1,2,0,0,Canceled,2016-02-24,111211
100505,10537553,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,104252
100506,7113260,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,110923
100507,13060366,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,100160
100508,14092430,1,2016-02-27,1,1,2,0,0,Canceled,2016-02-03,112843
100509,6834270,1,2016-02-27,1,1,2,0,0,Canceled,2016-01-15,111183
100510,7379913,1,2016-02-27,1,1,2,0,0,Canceled,2016-01-11,105015
100511,4523594,1,2016-02-27,1,1,2,0,0,Canceled,2016-02-02,103856
100512,543188,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,107110
100513,4409653,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,102959
100514,12667158,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,111880
100515,8337048,1,2016-02-27,1,1,2,0,0,Canceled,2016-02-24,103156
100516,8390386,1,2016-02-27,1,1,2,0,0,Canceled,2016-02-02,110006
100517,13028092,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,111503
100518,12608363,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,103092
100519,5967936,1,2016-02-27,1,1,2,0,0,Canceled,2016-01-11,103870
100520,6684904,1,2016-02-27,1,1,1,0,0,Canceled,2016-01-25,103826
100521,6676364,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,103363
100522,2174711,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,110064
100523,14235257,0,2016-02-27,1,1,2,0,0,Check-Out,2016-02-29,106716
100524,6870366,1,2016-02-27,1,1,2,2,0,Canceled,2016-02-27,103981
100525,7637094,1,2016-02-27,2,2,2,0,0,No-Show,2016-02-27,100861
100526,4518756,1,2016-02-27,2,6,1,0,0,Canceled,2016-01-04,114540
100527,14759485,1,2016-02-27,2,6,1,0,0,Canceled,2016-01-04,114454
100528,14237196,1,2016-02-28,1,0,2,0,0,Canceled,2016-02-22,110884
100529,13449737,1,2016-02-28,2,1,2,2,0,Canceled,2016-01-20,104832
100530,14365669,1,2016-02-28,2,0,2,0,0,Canceled,2016-02-27,110430
100531,11940785,1,2016-02-28,2,5,2,0,0,Canceled,2016-02-18,104904
100532,4518710,1,2016-02-28,2,5,2,0,0,Canceled,2016-01-29,109581
100533,13397390,1,2016-02-28,4,6,2,0,0,Canceled,2016-02-19,110461
100534,11398458,1,2016-02-29,3,7,2,0,0,Canceled,2016-02-17,108113
100535,1731639,1,2016-02-29,3,7,2,0,0,Canceled,2015-12-31,104722
100536,4518380,1,2016-02-29,1,4,2,0,0,Canceled,2016-01-23,106352
100537,12265433,1,2016-03-01,0,1,2,0,0,No-Show,2016-03-01,109373
100538,6268082,1,2016-03-01,0,3,1,0,0,Canceled,2016-01-12,102391
100539,14820482,1,2016-03-01,0,5,2,0,0,Canceled,2016-01-20,109576
100540,8422876,1,2016-03-01,0,5,2,0,0,Canceled,2016-01-20,107643
100541,13129109,1,2016-03-01,0,5,2,0,0,Canceled,2016-01-20,113537
100542,2706986,1,2016-03-01,0,5,2,0,0,Canceled,2016-01-20,101238
100543,11963384,1,2016-03-01,0,5,2,0,0,Canceled,2016-02-27,113276
100544,9825415,1,2016-03-01,0,5,2,0,0,Canceled,2016-01-20,100813
100545,14731382,1,2016-03-01,0,5,2,0,0,Canceled,2016-01-20,113719
100546,7931882,1,2016-03-01,2,6,2,0,0,Canceled,2016-02-25,109287
100547,475259,1,2016-03-01,2,5,2,0,0,Canceled,2016-01-15,113987
100548,475254,1,2016-03-01,2,6,1,0,0,Canceled,2016-02-25,110605
100549,6292261,1,2016-03-01,4,10,2,0,0,Canceled,2016-01-06,101521
100550,6499228,1,2016-03-02,0,1,1,0,0,No-Show,2016-03-02,112833
100551,4053612,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,114521
100552,8733896,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,107681
100553,9166002,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,103718
100554,8014683,1,2016-03-02,2,5,2,0,0,Canceled,2016-01-27,102690
100555,3359170,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,108381
100556,12303347,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,113817
100557,3401809,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,101950
100558,12301081,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,109473
100559,2848330,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,103786
100560,13079659,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,108804
100561,2848370,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,102899
100562,13024385,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,112798
100563,7630346,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,113944
100564,2848362,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,113435
100565,2187766,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,101074
100566,14246956,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,114591
100567,2848393,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,100295
100568,14573486,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,113758
100569,3342206,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,109858
100570,8830015,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,113039
100571,14898198,1,2016-03-02,2,5,2,0,0,Canceled,2015-11-20,102713
100572,10611728,0,2016-03-02,8,20,2,0,0,Check-Out,2016-03-30,112533
100573,11169560,0,2016-03-03,0,1,1,0,0,Check-Out,2016-03-04,104889
100574,14251275,1,2016-03-03,0,3,1,0,0,No-Show,2016-03-03,112834
100575,12302222,1,2016-03-03,0,3,1,0,0,No-Show,2016-03-03,107254
100576,6452246,1,2016-03-04,0,1,2,0,0,No-Show,2016-03-04,104498
100577,8861069,1,2016-03-04,0,1,1,0,0,Canceled,2016-02-09,105812
100578,13417639,1,2016-03-04,0,1,2,0,0,Canceled,2016-03-04,104042
100579,12383204,1,2016-03-04,0,1,2,0,0,Canceled,2016-03-04,105496
100580,6500646,1,2016-03-04,0,1,2,0,0,No-Show,2016-03-04,112360
100581,12986892,1,2016-03-04,0,1,1,0,0,Canceled,2016-02-09,104066
100582,7434871,1,2016-03-04,0,2,2,0,0,Canceled,2016-03-04,110725
100583,7630340,1,2016-03-04,2,7,2,0,0,Canceled,2016-03-03,113548
100584,2848239,1,2016-03-04,3,7,1,0,0,Canceled,2016-01-08,108134
100585,994317,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,113366
100586,12428994,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,105200
100587,9921925,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,113217
100588,13813380,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,105607
100589,10116726,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,108528
100590,10136854,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,114794
100591,10034614,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,106846
100592,14918194,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,110350
100593,9183638,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,111829
100594,12984748,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,105091
100595,12284774,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,106547
100596,10117472,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,106857
100597,11126122,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,104363
100598,12067685,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,100806
100599,10116429,1,2016-03-04,6,15,2,0,0,Canceled,2015-11-03,112439
100600,13943142,1,2016-03-05,0,1,2,0,0,Canceled,2016-02-03,111774
100601,10034113,1,2016-03-05,2,2,1,0,0,Canceled,2016-01-20,109373
100602,11968079,1,2016-03-05,2,2,1,0,0,Canceled,2016-01-20,113890
100603,4255538,1,2016-03-05,2,2,1,0,0,Canceled,2016-01-20,108629
100604,10033710,1,2016-03-05,2,2,2,0,0,Canceled,2016-01-20,100161
100605,10033322,1,2016-03-05,2,2,1,0,0,No-Show,2016-03-05,114816
100606,11982313,1,2016-03-05,2,2,2,0,0,Canceled,2016-02-22,107207
100607,14506396,1,2016-03-05,2,2,2,0,0,Canceled,2016-01-20,106236
100608,10261620,1,2016-03-05,2,2,1,0,0,Canceled,2016-01-20,105141
100609,12899321,1,2016-03-05,2,2,1,0,0,Canceled,2016-01-20,112206
100610,4445906,1,2016-03-05,2,2,2,0,0,Canceled,2016-01-20,100513
100611,10116601,1,2016-03-05,2,2,1,0,0,Canceled,2016-02-22,110193
100612,11981674,1,2016-03-05,2,2,1,0,0,Canceled,2016-01-20,112285
100613,12949309,1,2016-03-05,2,2,1,0,0,Canceled,2016-01-20,105827
100614,9261381,1,2016-03-05,2,5,2,0,0,Canceled,2016-02-20,112006
100615,11772497,1,2016-03-07,1,1,2,0,0,No-Show,2016-03-07,104944
100616,14420920,1,2016-03-07,1,1,1,0,0,Canceled,2016-03-07,101211
100617,12356183,1,2016-03-07,1,3,2,0,0,Canceled,2015-08-31,106791
100618,2722165,1,2016-03-07,1,3,2,0,0,Canceled,2015-08-31,101740
100619,14420354,1,2016-03-07,1,5,2,0,0,Canceled,2016-03-01,113971
100620,12986016,1,2016-03-07,1,5,2,0,0,Canceled,2016-03-01,107667
100621,10262069,1,2016-03-07,1,5,2,0,0,Canceled,2016-03-01,111669
100622,14222649,1,2016-03-07,1,5,2,0,0,Canceled,2016-03-01,110761
100623,13762650,1,2016-03-07,1,5,2,0,0,Canceled,2016-03-01,102891
100624,10117329,1,2016-03-07,1,5,2,0,0,Canceled,2016-03-01,109113
100625,721979,0,2016-03-07,2,5,2,0,0,Check-Out,2016-03-14,110234
100626,13624476,1,2016-03-07,2,5,2,0,0,Canceled,2016-02-19,104770
100627,13445221,0,2016-03-07,4,10,2,0,0,Check-Out,2016-03-21,112706
100628,13059,0,2016-03-08,0,1,1,0,0,Check-Out,2016-03-09,104400
100629,369880,1,2016-03-08,0,1,1,0,0,Canceled,2016-02-29,110294
100630,822063,0,2016-03-08,0,4,2,0,0,Check-Out,2016-03-12,112205
100631,12826145,0,2016-03-08,0,4,2,0,0,Check-Out,2016-03-12,111536
100632,8555187,0,2016-03-08,4,10,2,0,0,Check-Out,2016-03-22,108435
100633,10704442,1,2016-03-09,0,3,2,0,0,Canceled,2016-02-25,110583
100634,10928093,1,2016-03-09,0,3,2,0,0,Canceled,2016-02-25,103360
100635,9834727,1,2016-03-09,0,3,2,0,0,Canceled,2016-02-25,108363
100636,8011545,1,2016-03-09,0,3,2,0,0,Canceled,2016-02-25,102106
100637,14204600,1,2016-03-09,0,3,2,0,0,Canceled,2016-02-25,108167
100638,10106081,1,2016-03-09,0,3,2,0,0,Canceled,2016-02-25,104590
100639,14461498,1,2016-03-09,2,4,1,0,0,Canceled,2016-03-07,106506
100640,4553903,1,2016-03-09,2,4,2,0,0,Canceled,2016-02-16,110656
100641,11648212,1,2016-03-09,2,9,2,0,0,Canceled,2016-01-21,113102
100642,916123,1,2016-03-10,0,3,1,0,0,Canceled,2016-03-04,104649
100643,10779412,1,2016-03-10,0,3,1,0,0,Canceled,2016-03-04,110468
100644,5782221,1,2016-03-10,2,5,2,0,0,Canceled,2016-03-01,107807
100645,13744821,1,2016-03-11,0,1,1,0,0,Canceled,2016-03-10,109779
100646,12221012,1,2016-03-11,0,1,1,0,0,Canceled,2016-03-02,114547
100647,2898226,1,2016-03-11,0,1,1,0,0,Canceled,2016-03-10,109502
100648,12843196,1,2016-03-11,0,1,1,0,0,Canceled,2016-03-02,114139
100649,13478348,1,2016-03-11,0,1,1,0,0,Canceled,2016-03-10,110211
100650,14104621,1,2016-03-11,0,1,1,0,0,Canceled,2016-03-10,101763
100651,14857923,1,2016-03-11,0,2,1,0,0,Canceled,2016-03-03,102235
100652,12269155,1,2016-03-11,0,1,1,0,0,Canceled,2016-03-02,111762
100653,13800505,1,2016-03-11,0,2,1,0,0,Canceled,2016-02-29,111189
100654,13007124,1,2016-03-11,0,2,1,0,0,Canceled,2016-02-29,100614
100655,14808548,1,2016-03-11,0,2,1,0,0,Canceled,2016-03-04,108978
100656,13248823,1,2016-03-11,0,2,2,2,0,Canceled,2016-02-29,107844
100657,12957423,1,2016-03-11,1,2,2,0,0,No-Show,2016-03-11,101380
100658,13107648,1,2016-03-11,2,2,2,0,0,Canceled,2016-01-26,112062
100659,2831504,1,2016-03-12,0,1,2,0,0,Canceled,2016-03-04,112472
100660,2842124,1,2016-03-12,1,1,1,0,0,Canceled,2016-03-02,104523
100661,14282764,1,2016-03-12,1,1,1,0,0,Canceled,2016-03-02,114672
100662,13709092,1,2016-03-12,1,1,1,0,0,Canceled,2016-03-02,111466
100663,9858828,1,2016-03-12,2,3,1,0,0,Canceled,2016-01-29,107633
100664,14035943,1,2016-03-12,2,3,1,0,0,Canceled,2016-01-29,110232
100665,7582651,1,2016-03-12,2,3,2,0,0,Canceled,2016-01-29,112887
100666,11924459,1,2016-03-12,2,3,1,0,0,Canceled,2016-01-29,111260
100667,766700,1,2016-03-12,2,5,2,0,0,Canceled,2016-02-23,109795
100668,13005579,1,2016-03-13,1,0,2,0,0,Canceled,2016-02-29,108122
100669,3434614,1,2016-03-13,2,0,2,0,0,Canceled,2016-02-25,105702
100670,13573506,1,2016-03-13,2,0,2,0,0,Canceled,2016-02-25,105599
100671,4518100,1,2016-03-13,2,2,2,0,0,Canceled,2016-03-08,114966
100672,4304969,0,2016-03-13,2,5,2,0,0,Check-Out,2016-03-20,114546
100673,2943804,1,2016-03-14,1,0,1,0,0,Canceled,2016-03-14,108969
100674,11922134,1,2016-03-14,1,0,2,0,0,Canceled,2016-02-29,109346
